# Oklahoma 2025 Income Tax Table (Form 511 packet, pages 27-38): taxable income at least (inclusive), less than (exclusive), tax for Single or Married Filing Separate, and for Married Filing Joint or Head of Household (and Qualifying Surviving Spouse).
# Source: https://oklahoma.gov/content/dam/ok/en/tax/documents/forms/individuals/current/511-Pkt.pdf, extracted with pdftotext.
5300	5350	83	33
5350	5400	85	34
5400	5450	87	35
5450	5500	89	36
5500	5550	91	37
5550	5600	93	38
5600	5650	94	38
5650	5700	96	39
5700	5750	98	40
5750	5800	100	41
5800	5850	102	42
5850	5900	104	43
5900	5950	106	44
5950	6000	108	45
6000	6050	109	45
6050	6100	111	46
6100	6150	113	47
6150	6200	115	48
6200	6250	117	49
6250	6300	119	50
6300	6350	121	51
6350	6400	123	52
6400	6450	124	52
6450	6500	126	53
6500	6550	128	54
6550	6600	130	55
6600	6650	132	56
6650	6700	134	57
6700	6750	136	58
6750	6800	138	59
6800	6850	139	59
6850	6900	141	60
6900	6950	143	61
6950	7000	145	62
7000	7050	147	63
7050	7100	149	64
7100	7150	151	65
7150	7200	153	66
7200	7250	155	66
7250	7300	157	67
7300	7350	159	68
7350	7400	162	69
7400	7450	164	70
7450	7500	167	71
7500	7550	169	72
7550	7600	171	73
7600	7650	174	75
7650	7700	176	76
7700	7750	178	77
7750	7800	181	79
7800	7850	183	80
7850	7900	186	82
7900	7950	188	83
7950	8000	190	84
8000	8050	193	86
8050	8100	195	87
8100	8150	197	88
8150	8200	200	90
8200	8250	202	91
8250	8300	205	93
8300	8350	207	94
8350	8400	209	95
8400	8450	212	97
8450	8500	214	98
8500	8550	216	99
8550	8600	219	101
8600	8650	221	102
8650	8700	224	104
8700	8750	226	105
8750	8800	228	106
8800	8850	231	108
8850	8900	233	109
8900	8950	235	110
8950	9000	238	112
9000	9050	240	113
9050	9100	243	115
9100	9150	245	116
9150	9200	247	117
9200	9250	250	119
9250	9300	252	120
9300	9350	254	121
9350	9400	257	123
9400	9450	259	124
9450	9500	262	126
9500	9550	264	127
9550	9600	266	128
9600	9650	269	130
9650	9700	271	131
9700	9750	273	132
9750	9800	276	134
9800	9850	278	135
9850	9900	281	137
9900	9950	283	139
9950	10000	285	141
10000	10050	288	143
10050	10100	290	145
10100	10150	292	147
10150	10200	295	149
10200	10250	297	150
10250	10300	300	152
10300	10350	302	154
10350	10400	304	156
10400	10450	307	158
10450	10500	309	160
10500	10550	311	162
10550	10600	314	164
10600	10650	316	165
10650	10700	319	167
10700	10750	321	169
10750	10800	323	171
10800	10850	326	173
10850	10900	328	175
10900	10950	330	177
10950	11000	333	179
11000	11050	335	180
11050	11100	338	182
11100	11150	340	184
11150	11200	342	186
11200	11250	345	188
11250	11300	347	190
11300	11350	349	192
11350	11400	352	194
11400	11450	354	195
11450	11500	357	197
11500	11550	359	199
11550	11600	361	201
11600	11650	364	203
11650	11700	366	205
11700	11750	368	207
11750	11800	371	209
11800	11850	373	210
11850	11900	376	212
11900	11950	378	214
11950	12000	380	216
12000	12050	383	218
12050	12100	385	220
12100	12150	387	222
12150	12200	390	224
12200	12250	392	225
12250	12300	395	227
12300	12350	397	229
12350	12400	399	231
12400	12450	402	233
12450	12500	404	235
12500	12550	406	237
12550	12600	409	239
12600	12650	411	240
12650	12700	414	242
12700	12750	416	244
12750	12800	418	246
12800	12850	421	248
12850	12900	423	250
12900	12950	425	252
12950	13000	428	254
13000	13050	430	255
13050	13100	433	257
13100	13150	435	259
13150	13200	437	261
13200	13250	440	263
13250	13300	442	265
13300	13350	444	267
13350	13400	447	269
13400	13450	449	270
13450	13500	452	272
13500	13550	454	274
13550	13600	456	276
13600	13650	459	278
13650	13700	461	280
13700	13750	463	282
13750	13800	466	284
13800	13850	468	285
13850	13900	471	287
13900	13950	473	289
13950	14000	475	291
14000	14050	478	293
14050	14100	480	295
14100	14150	482	297
14150	14200	485	299
14200	14250	487	300
14250	14300	490	302
14300	14350	492	304
14350	14400	494	306
14400	14450	497	308
14450	14500	499	311
14500	14550	501	313
14550	14600	504	315
14600	14650	506	318
14650	14700	509	320
14700	14750	511	322
14750	14800	513	325
14800	14850	516	327
14850	14900	518	330
14900	14950	520	332
14950	15000	523	334
15000	15050	525	337
15050	15100	528	339
15100	15150	530	341
15150	15200	532	344
15200	15250	535	346
15250	15300	537	349
15300	15350	539	351
15350	15400	542	353
15400	15450	544	356
15450	15500	547	358
15500	15550	549	360
15550	15600	551	363
15600	15650	554	365
15650	15700	556	368
15700	15750	558	370
15750	15800	561	372
15800	15850	563	375
15850	15900	566	377
15900	15950	568	379
15950	16000	570	382
16000	16050	573	384
16050	16100	575	387
16100	16150	577	389
16150	16200	580	391
16200	16250	582	394
16250	16300	585	396
16300	16350	587	398
16350	16400	589	401
16400	16450	592	403
16450	16500	594	406
16500	16550	596	408
16550	16600	599	410
16600	16650	601	413
16650	16700	604	415
16700	16750	606	417
16750	16800	608	420
16800	16850	611	422
16850	16900	613	425
16900	16950	615	427
16950	17000	618	429
17000	17050	620	432
17050	17100	623	434
17100	17150	625	436
17150	17200	627	439
17200	17250	630	441
17250	17300	632	444
17300	17350	634	446
17350	17400	637	448
17400	17450	639	451
17450	17500	642	453
17500	17550	644	455
17550	17600	646	458
17600	17650	649	460
17650	17700	651	463
17700	17750	653	465
17750	17800	656	467
17800	17850	658	470
17850	17900	661	472
17900	17950	663	474
17950	18000	665	477
18000	18050	668	479
18050	18100	670	482
18100	18150	672	484
18150	18200	675	486
18200	18250	677	489
18250	18300	680	491
18300	18350	682	493
18350	18400	684	496
18400	18450	687	498
18450	18500	689	501
18500	18550	691	503
18550	18600	694	505
18600	18650	696	508
18650	18700	699	510
18700	18750	701	512
18750	18800	703	515
18800	18850	706	517
18850	18900	708	520
18900	18950	710	522
18950	19000	713	524
19000	19050	715	527
19050	19100	718	529
19100	19150	720	531
19150	19200	722	534
19200	19250	725	536
19250	19300	727	539
19300	19350	729	541
19350	19400	732	543
19400	19450	734	546
19450	19500	737	548
19500	19550	739	550
19550	19600	741	553
19600	19650	744	555
19650	19700	746	558
19700	19750	748	560
19750	19800	751	562
19800	19850	753	565
19850	19900	756	567
19900	19950	758	569
19950	20000	760	572
20000	20050	763	574
20050	20100	765	577
20100	20150	767	579
20150	20200	770	581
20200	20250	772	584
20250	20300	775	586
20300	20350	777	588
20350	20400	779	591
20400	20450	782	593
20450	20500	784	596
20500	20550	786	598
20550	20600	789	600
20600	20650	791	603
20650	20700	794	605
20700	20750	796	607
20750	20800	798	610
20800	20850	801	612
20850	20900	803	615
20900	20950	805	617
20950	21000	808	619
21000	21050	810	622
21050	21100	813	624
21100	21150	815	626
21150	21200	817	629
21200	21250	820	631
21250	21300	822	634
21300	21350	824	636
21350	21400	827	638
21400	21450	829	641
21450	21500	832	643
21500	21550	834	645
21550	21600	836	648
21600	21650	839	650
21650	21700	841	653
21700	21750	843	655
21750	21800	846	657
21800	21850	848	660
21850	21900	851	662
21900	21950	853	664
21950	22000	855	667
22000	22050	858	669
22050	22100	860	672
22100	22150	862	674
22150	22200	865	676
22200	22250	867	679
22250	22300	870	681
22300	22350	872	683
22350	22400	874	686
22400	22450	877	688
22450	22500	879	691
22500	22550	881	693
22550	22600	884	695
22600	22650	886	698
22650	22700	889	700
22700	22750	891	702
22750	22800	893	705
22800	22850	896	707
22850	22900	898	710
22900	22950	900	712
22950	23000	903	714
23000	23050	905	717
23050	23100	908	719
23100	23150	910	721
23150	23200	912	724
23200	23250	915	726
23250	23300	917	729
23300	23350	919	731
23350	23400	922	733
23400	23450	924	736
23450	23500	927	738
23500	23550	929	740
23550	23600	931	743
23600	23650	934	745
23650	23700	936	748
23700	23750	938	750
23750	23800	941	752
23800	23850	943	755
23850	23900	946	757
23900	23950	948	759
23950	24000	950	762
24000	24050	953	764
24050	24100	955	767
24100	24150	957	769
24150	24200	960	771
24200	24250	962	774
24250	24300	965	776
24300	24350	967	778
24350	24400	969	781
24400	24450	972	783
24450	24500	974	786
24500	24550	976	788
24550	24600	979	790
24600	24650	981	793
24650	24700	984	795
24700	24750	986	797
24750	24800	988	800
24800	24850	991	802
24850	24900	993	805
24900	24950	995	807
24950	25000	998	809
25000	25050	1000	812
25050	25100	1003	814
25100	25150	1005	816
25150	25200	1007	819
25200	25250	1010	821
25250	25300	1012	824
25300	25350	1014	826
25350	25400	1017	828
25400	25450	1019	831
25450	25500	1022	833
25500	25550	1024	835
25550	25600	1026	838
25600	25650	1029	840
25650	25700	1031	843
25700	25750	1033	845
25750	25800	1036	847
25800	25850	1038	850
25850	25900	1041	852
25900	25950	1043	854
25950	26000	1045	857
26000	26050	1048	859
26050	26100	1050	862
26100	26150	1052	864
26150	26200	1055	866
26200	26250	1057	869
26250	26300	1060	871
26300	26350	1062	873
26350	26400	1064	876
26400	26450	1067	878
26450	26500	1069	881
26500	26550	1071	883
26550	26600	1074	885
26600	26650	1076	888
26650	26700	1079	890
26700	26750	1081	892
26750	26800	1083	895
26800	26850	1086	897
26850	26900	1088	900
26900	26950	1090	902
26950	27000	1093	904
27000	27050	1095	907
27050	27100	1098	909
27100	27150	1100	911
27150	27200	1102	914
27200	27250	1105	916
27250	27300	1107	919
27300	27350	1109	921
27350	27400	1112	923
27400	27450	1114	926
27450	27500	1117	928
27500	27550	1119	930
27550	27600	1121	933
27600	27650	1124	935
27650	27700	1126	938
27700	27750	1128	940
27750	27800	1131	942
27800	27850	1133	945
27850	27900	1136	947
27900	27950	1138	949
27950	28000	1140	952
28000	28050	1143	954
28050	28100	1145	957
28100	28150	1147	959
28150	28200	1150	961
28200	28250	1152	964
28250	28300	1155	966
28300	28350	1157	968
28350	28400	1159	971
28400	28450	1162	973
28450	28500	1164	976
28500	28550	1166	978
28550	28600	1169	980
28600	28650	1171	983
28650	28700	1174	985
28700	28750	1176	987
28750	28800	1178	990
28800	28850	1181	992
28850	28900	1183	995
28900	28950	1185	997
28950	29000	1188	999
29000	29050	1190	1002
29050	29100	1193	1004
29100	29150	1195	1006
29150	29200	1197	1009
29200	29250	1200	1011
29250	29300	1202	1014
29300	29350	1204	1016
29350	29400	1207	1018
29400	29450	1209	1021
29450	29500	1212	1023
29500	29550	1214	1025
29550	29600	1216	1028
29600	29650	1219	1030
29650	29700	1221	1033
29700	29750	1223	1035
29750	29800	1226	1037
29800	29850	1228	1040
29850	29900	1231	1042
29900	29950	1233	1044
29950	30000	1235	1047
30000	30050	1238	1049
30050	30100	1240	1052
30100	30150	1242	1054
30150	30200	1245	1056
30200	30250	1247	1059
30250	30300	1250	1061
30300	30350	1252	1063
30350	30400	1254	1066
30400	30450	1257	1068
30450	30500	1259	1071
30500	30550	1261	1073
30550	30600	1264	1075
30600	30650	1266	1078
30650	30700	1269	1080
30700	30750	1271	1082
30750	30800	1273	1085
30800	30850	1276	1087
30850	30900	1278	1090
30900	30950	1280	1092
30950	31000	1283	1094
31000	31050	1285	1097
31050	31100	1288	1099
31100	31150	1290	1101
31150	31200	1292	1104
31200	31250	1295	1106
31250	31300	1297	1109
31300	31350	1299	1111
31350	31400	1302	1113
31400	31450	1304	1116
31450	31500	1307	1118
31500	31550	1309	1120
31550	31600	1311	1123
31600	31650	1314	1125
31650	31700	1316	1128
31700	31750	1318	1130
31750	31800	1321	1132
31800	31850	1323	1135
31850	31900	1326	1137
31900	31950	1328	1139
31950	32000	1330	1142
32000	32050	1333	1144
32050	32100	1335	1147
32100	32150	1337	1149
32150	32200	1340	1151
32200	32250	1342	1154
32250	32300	1345	1156
32300	32350	1347	1158
32350	32400	1349	1161
32400	32450	1352	1163
32450	32500	1354	1166
32500	32550	1356	1168
32550	32600	1359	1170
32600	32650	1361	1173
32650	32700	1364	1175
32700	32750	1366	1177
32750	32800	1368	1180
32800	32850	1371	1182
32850	32900	1373	1185
32900	32950	1375	1187
32950	33000	1378	1189
33000	33050	1380	1192
33050	33100	1383	1194
33100	33150	1385	1196
33150	33200	1387	1199
33200	33250	1390	1201
33250	33300	1392	1204
33300	33350	1394	1206
33350	33400	1397	1208
33400	33450	1399	1211
33450	33500	1402	1213
33500	33550	1404	1215
33550	33600	1406	1218
33600	33650	1409	1220
33650	33700	1411	1223
33700	33750	1413	1225
33750	33800	1416	1227
33800	33850	1418	1230
33850	33900	1421	1232
33900	33950	1423	1234
33950	34000	1425	1237
34000	34050	1428	1239
34050	34100	1430	1242
34100	34150	1432	1244
34150	34200	1435	1246
34200	34250	1437	1249
34250	34300	1440	1251
34300	34350	1442	1253
34350	34400	1444	1256
34400	34450	1447	1258
34450	34500	1449	1261
34500	34550	1451	1263
34550	34600	1454	1265
34600	34650	1456	1268
34650	34700	1459	1270
34700	34750	1461	1272
34750	34800	1463	1275
34800	34850	1466	1277
34850	34900	1468	1280
34900	34950	1470	1282
34950	35000	1473	1284
35000	35050	1475	1287
35050	35100	1478	1289
35100	35150	1480	1291
35150	35200	1482	1294
35200	35250	1485	1296
35250	35300	1487	1299
35300	35350	1489	1301
35350	35400	1492	1303
35400	35450	1494	1306
35450	35500	1497	1308
35500	35550	1499	1310
35550	35600	1501	1313
35600	35650	1504	1315
35650	35700	1506	1318
35700	35750	1508	1320
35750	35800	1511	1322
35800	35850	1513	1325
35850	35900	1516	1327
35900	35950	1518	1329
35950	36000	1520	1332
36000	36050	1523	1334
36050	36100	1525	1337
36100	36150	1527	1339
36150	36200	1530	1341
36200	36250	1532	1344
36250	36300	1535	1346
36300	36350	1537	1348
36350	36400	1539	1351
36400	36450	1542	1353
36450	36500	1544	1356
36500	36550	1546	1358
36550	36600	1549	1360
36600	36650	1551	1363
36650	36700	1554	1365
36700	36750	1556	1367
36750	36800	1558	1370
36800	36850	1561	1372
36850	36900	1563	1375
36900	36950	1565	1377
36950	37000	1568	1379
37000	37050	1570	1382
37050	37100	1573	1384
37100	37150	1575	1386
37150	37200	1577	1389
37200	37250	1580	1391
37250	37300	1582	1394
37300	37350	1584	1396
37350	37400	1587	1398
37400	37450	1589	1401
37450	37500	1592	1403
37500	37550	1594	1405
37550	37600	1596	1408
37600	37650	1599	1410
37650	37700	1601	1413
37700	37750	1603	1415
37750	37800	1606	1417
37800	37850	1608	1420
37850	37900	1611	1422
37900	37950	1613	1424
37950	38000	1615	1427
38000	38050	1618	1429
38050	38100	1620	1432
38100	38150	1622	1434
38150	38200	1625	1436
38200	38250	1627	1439
38250	38300	1630	1441
38300	38350	1632	1443
38350	38400	1634	1446
38400	38450	1637	1448
38450	38500	1639	1451
38500	38550	1641	1453
38550	38600	1644	1455
38600	38650	1646	1458
38650	38700	1649	1460
38700	38750	1651	1462
38750	38800	1653	1465
38800	38850	1656	1467
38850	38900	1658	1470
38900	38950	1660	1472
38950	39000	1663	1474
39000	39050	1665	1477
39050	39100	1668	1479
39100	39150	1670	1481
39150	39200	1672	1484
39200	39250	1675	1486
39250	39300	1677	1489
39300	39350	1679	1491
39350	39400	1682	1493
39400	39450	1684	1496
39450	39500	1687	1498
39500	39550	1689	1500
39550	39600	1691	1503
39600	39650	1694	1505
39650	39700	1696	1508
39700	39750	1698	1510
39750	39800	1701	1512
39800	39850	1703	1515
39850	39900	1706	1517
39900	39950	1708	1519
39950	40000	1710	1522
40000	40050	1713	1524
40050	40100	1715	1527
40100	40150	1717	1529
40150	40200	1720	1531
40200	40250	1722	1534
40250	40300	1725	1536
40300	40350	1727	1538
40350	40400	1729	1541
40400	40450	1732	1543
40450	40500	1734	1546
40500	40550	1736	1548
40550	40600	1739	1550
40600	40650	1741	1553
40650	40700	1744	1555
40700	40750	1746	1557
40750	40800	1748	1560
40800	40850	1751	1562
40850	40900	1753	1565
40900	40950	1755	1567
40950	41000	1758	1569
41000	41050	1760	1572
41050	41100	1763	1574
41100	41150	1765	1576
41150	41200	1767	1579
41200	41250	1770	1581
41250	41300	1772	1584
41300	41350	1774	1586
41350	41400	1777	1588
41400	41450	1779	1591
41450	41500	1782	1593
41500	41550	1784	1595
41550	41600	1786	1598
41600	41650	1789	1600
41650	41700	1791	1603
41700	41750	1793	1605
41750	41800	1796	1607
41800	41850	1798	1610
41850	41900	1801	1612
41900	41950	1803	1614
41950	42000	1805	1617
42000	42050	1808	1619
42050	42100	1810	1622
42100	42150	1812	1624
42150	42200	1815	1626
42200	42250	1817	1629
42250	42300	1820	1631
42300	42350	1822	1633
42350	42400	1824	1636
42400	42450	1827	1638
42450	42500	1829	1641
42500	42550	1831	1643
42550	42600	1834	1645
42600	42650	1836	1648
42650	42700	1839	1650
42700	42750	1841	1652
42750	42800	1843	1655
42800	42850	1846	1657
42850	42900	1848	1660
42900	42950	1850	1662
42950	43000	1853	1664
43000	43050	1855	1667
43050	43100	1858	1669
43100	43150	1860	1671
43150	43200	1862	1674
43200	43250	1865	1676
43250	43300	1867	1679
43300	43350	1869	1681
43350	43400	1872	1683
43400	43450	1874	1686
43450	43500	1877	1688
43500	43550	1879	1690
43550	43600	1881	1693
43600	43650	1884	1695
43650	43700	1886	1698
43700	43750	1888	1700
43750	43800	1891	1702
43800	43850	1893	1705
43850	43900	1896	1707
43900	43950	1898	1709
43950	44000	1900	1712
44000	44050	1903	1714
44050	44100	1905	1717
44100	44150	1907	1719
44150	44200	1910	1721
44200	44250	1912	1724
44250	44300	1915	1726
44300	44350	1917	1728
44350	44400	1919	1731
44400	44450	1922	1733
44450	44500	1924	1736
44500	44550	1926	1738
44550	44600	1929	1740
44600	44650	1931	1743
44650	44700	1934	1745
44700	44750	1936	1747
44750	44800	1938	1750
44800	44850	1941	1752
44850	44900	1943	1755
44900	44950	1945	1757
44950	45000	1948	1759
45000	45050	1950	1762
45050	45100	1953	1764
45100	45150	1955	1766
45150	45200	1957	1769
45200	45250	1960	1771
45250	45300	1962	1774
45300	45350	1964	1776
45350	45400	1967	1778
45400	45450	1969	1781
45450	45500	1972	1783
45500	45550	1974	1785
45550	45600	1976	1788
45600	45650	1979	1790
45650	45700	1981	1793
45700	45750	1983	1795
45750	45800	1986	1797
45800	45850	1988	1800
45850	45900	1991	1802
45900	45950	1993	1804
45950	46000	1995	1807
46000	46050	1998	1809
46050	46100	2000	1812
46100	46150	2002	1814
46150	46200	2005	1816
46200	46250	2007	1819
46250	46300	2010	1821
46300	46350	2012	1823
46350	46400	2014	1826
46400	46450	2017	1828
46450	46500	2019	1831
46500	46550	2021	1833
46550	46600	2024	1835
46600	46650	2026	1838
46650	46700	2029	1840
46700	46750	2031	1842
46750	46800	2033	1845
46800	46850	2036	1847
46850	46900	2038	1850
46900	46950	2040	1852
46950	47000	2043	1854
47000	47050	2045	1857
47050	47100	2048	1859
47100	47150	2050	1861
47150	47200	2052	1864
47200	47250	2055	1866
47250	47300	2057	1869
47300	47350	2059	1871
47350	47400	2062	1873
47400	47450	2064	1876
47450	47500	2067	1878
47500	47550	2069	1880
47550	47600	2071	1883
47600	47650	2074	1885
47650	47700	2076	1888
47700	47750	2078	1890
47750	47800	2081	1892
47800	47850	2083	1895
47850	47900	2086	1897
47900	47950	2088	1899
47950	48000	2090	1902
48000	48050	2093	1904
48050	48100	2095	1907
48100	48150	2097	1909
48150	48200	2100	1911
48200	48250	2102	1914
48250	48300	2105	1916
48300	48350	2107	1918
48350	48400	2109	1921
48400	48450	2112	1923
48450	48500	2114	1926
48500	48550	2116	1928
48550	48600	2119	1930
48600	48650	2121	1933
48650	48700	2124	1935
48700	48750	2126	1937
48750	48800	2128	1940
48800	48850	2131	1942
48850	48900	2133	1945
48900	48950	2135	1947
48950	49000	2138	1949
49000	49050	2140	1952
49050	49100	2143	1954
49100	49150	2145	1956
49150	49200	2147	1959
49200	49250	2150	1961
49250	49300	2152	1964
49300	49350	2154	1966
49350	49400	2157	1968
49400	49450	2159	1971
49450	49500	2162	1973
49500	49550	2164	1975
49550	49600	2166	1978
49600	49650	2169	1980
49650	49700	2171	1983
49700	49750	2173	1985
49750	49800	2176	1987
49800	49850	2178	1990
49850	49900	2181	1992
49900	49950	2183	1994
49950	50000	2185	1997
50000	50050	2188	1999
50050	50100	2190	2002
50100	50150	2192	2004
50150	50200	2195	2006
50200	50250	2197	2009
50250	50300	2200	2011
50300	50350	2202	2013
50350	50400	2204	2016
50400	50450	2207	2018
50450	50500	2209	2021
50500	50550	2211	2023
50550	50600	2214	2025
50600	50650	2216	2028
50650	50700	2219	2030
50700	50750	2221	2032
50750	50800	2223	2035
50800	50850	2226	2037
50850	50900	2228	2040
50900	50950	2230	2042
50950	51000	2233	2044
51000	51050	2235	2047
51050	51100	2238	2049
51100	51150	2240	2051
51150	51200	2242	2054
51200	51250	2245	2056
51250	51300	2247	2059
51300	51350	2249	2061
51350	51400	2252	2063
51400	51450	2254	2066
51450	51500	2257	2068
51500	51550	2259	2070
51550	51600	2261	2073
51600	51650	2264	2075
51650	51700	2266	2078
51700	51750	2268	2080
51750	51800	2271	2082
51800	51850	2273	2085
51850	51900	2276	2087
51900	51950	2278	2089
51950	52000	2280	2092
52000	52050	2283	2094
52050	52100	2285	2097
52100	52150	2287	2099
52150	52200	2290	2101
52200	52250	2292	2104
52250	52300	2295	2106
52300	52350	2297	2108
52350	52400	2299	2111
52400	52450	2302	2113
52450	52500	2304	2116
52500	52550	2306	2118
52550	52600	2309	2120
52600	52650	2311	2123
52650	52700	2314	2125
52700	52750	2316	2127
52750	52800	2318	2130
52800	52850	2321	2132
52850	52900	2323	2135
52900	52950	2325	2137
52950	53000	2328	2139
53000	53050	2330	2142
53050	53100	2333	2144
53100	53150	2335	2146
53150	53200	2337	2149
53200	53250	2340	2151
53250	53300	2342	2154
53300	53350	2344	2156
53350	53400	2347	2158
53400	53450	2349	2161
53450	53500	2352	2163
53500	53550	2354	2165
53550	53600	2356	2168
53600	53650	2359	2170
53650	53700	2361	2173
53700	53750	2363	2175
53750	53800	2366	2177
53800	53850	2368	2180
53850	53900	2371	2182
53900	53950	2373	2184
53950	54000	2375	2187
54000	54050	2378	2189
54050	54100	2380	2192
54100	54150	2382	2194
54150	54200	2385	2196
54200	54250	2387	2199
54250	54300	2390	2201
54300	54350	2392	2203
54350	54400	2394	2206
54400	54450	2397	2208
54450	54500	2399	2211
54500	54550	2401	2213
54550	54600	2404	2215
54600	54650	2406	2218
54650	54700	2409	2220
54700	54750	2411	2222
54750	54800	2413	2225
54800	54850	2416	2227
54850	54900	2418	2230
54900	54950	2420	2232
54950	55000	2423	2234
55000	55050	2425	2237
55050	55100	2428	2239
55100	55150	2430	2241
55150	55200	2432	2244
55200	55250	2435	2246
55250	55300	2437	2249
55300	55350	2439	2251
55350	55400	2442	2253
55400	55450	2444	2256
55450	55500	2447	2258
55500	55550	2449	2260
55550	55600	2451	2263
55600	55650	2454	2265
55650	55700	2456	2268
55700	55750	2458	2270
55750	55800	2461	2272
55800	55850	2463	2275
55850	55900	2466	2277
55900	55950	2468	2279
55950	56000	2470	2282
56000	56050	2473	2284
56050	56100	2475	2287
56100	56150	2477	2289
56150	56200	2480	2291
56200	56250	2482	2294
56250	56300	2485	2296
56300	56350	2487	2298
56350	56400	2489	2301
56400	56450	2492	2303
56450	56500	2494	2306
56500	56550	2496	2308
56550	56600	2499	2310
56600	56650	2501	2313
56650	56700	2504	2315
56700	56750	2506	2317
56750	56800	2508	2320
56800	56850	2511	2322
56850	56900	2513	2325
56900	56950	2515	2327
56950	57000	2518	2329
57000	57050	2520	2332
57050	57100	2523	2334
57100	57150	2525	2336
57150	57200	2527	2339
57200	57250	2530	2341
57250	57300	2532	2344
57300	57350	2534	2346
57350	57400	2537	2348
57400	57450	2539	2351
57450	57500	2542	2353
57500	57550	2544	2355
57550	57600	2546	2358
57600	57650	2549	2360
57650	57700	2551	2363
57700	57750	2553	2365
57750	57800	2556	2367
57800	57850	2558	2370
57850	57900	2561	2372
57900	57950	2563	2374
57950	58000	2565	2377
58000	58050	2568	2379
58050	58100	2570	2382
58100	58150	2572	2384
58150	58200	2575	2386
58200	58250	2577	2389
58250	58300	2580	2391
58300	58350	2582	2393
58350	58400	2584	2396
58400	58450	2587	2398
58450	58500	2589	2401
58500	58550	2591	2403
58550	58600	2594	2405
58600	58650	2596	2408
58650	58700	2599	2410
58700	58750	2601	2412
58750	58800	2603	2415
58800	58850	2606	2417
58850	58900	2608	2420
58900	58950	2610	2422
58950	59000	2613	2424
59000	59050	2615	2427
59050	59100	2618	2429
59100	59150	2620	2431
59150	59200	2622	2434
59200	59250	2625	2436
59250	59300	2627	2439
59300	59350	2629	2441
59350	59400	2632	2443
59400	59450	2634	2446
59450	59500	2637	2448
59500	59550	2639	2450
59550	59600	2641	2453
59600	59650	2644	2455
59650	59700	2646	2458
59700	59750	2648	2460
59750	59800	2651	2462
59800	59850	2653	2465
59850	59900	2656	2467
59900	59950	2658	2469
59950	60000	2660	2472
60000	60050	2663	2474
60050	60100	2665	2477
60100	60150	2667	2479
60150	60200	2670	2481
60200	60250	2672	2484
60250	60300	2675	2486
60300	60350	2677	2488
60350	60400	2679	2491
60400	60450	2682	2493
60450	60500	2684	2496
60500	60550	2686	2498
60550	60600	2689	2500
60600	60650	2691	2503
60650	60700	2694	2505
60700	60750	2696	2507
60750	60800	2698	2510
60800	60850	2701	2512
60850	60900	2703	2515
60900	60950	2705	2517
60950	61000	2708	2519
61000	61050	2710	2522
61050	61100	2713	2524
61100	61150	2715	2526
61150	61200	2717	2529
61200	61250	2720	2531
61250	61300	2722	2534
61300	61350	2724	2536
61350	61400	2727	2538
61400	61450	2729	2541
61450	61500	2732	2543
61500	61550	2734	2545
61550	61600	2736	2548
